timestamp_start,timestamp_end,flow_key,src_ports,dst_ports,packet_count,tcp_flags_pattern,label
2025-01-05 11:44:02.123283,2025-01-05 11:44:02.123314,"('172.31.0.1', '172.31.0.2', '1243', '53940', 'TCP')","['1243', '53940']","['1243', '53940']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:03.126597,2025-01-05 11:44:03.126637,"('172.31.0.1', '172.31.0.2', '1244', '37450', 'TCP')","['37450', '1244']","['37450', '1244']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:04.130491,2025-01-05 11:44:04.130526,"('172.31.0.1', '172.31.0.2', '1245', '47100', 'TCP')","['1245', '47100']","['1245', '47100']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:05.134074,2025-01-05 11:44:05.134110,"('172.31.0.1', '172.31.0.2', '1246', '34484', 'TCP')","['1246', '34484']","['1246', '34484']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:06.137458,2025-01-05 11:44:06.137495,"('172.31.0.1', '172.31.0.2', '1247', '35096', 'TCP')","['35096', '1247']","['35096', '1247']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:07.140253,2025-01-05 11:44:07.140289,"('172.31.0.1', '172.31.0.2', '1248', '51666', 'TCP')","['51666', '1248']","['51666', '1248']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:08.143818,2025-01-05 11:44:08.143859,"('172.31.0.1', '172.31.0.2', '1249', '38328', 'TCP')","['38328', '1249']","['38328', '1249']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:09.147640,2025-01-05 11:44:09.147676,"('172.31.0.1', '172.31.0.2', '1250', '40102', 'TCP')","['1250', '40102']","['1250', '40102']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:10.150669,2025-01-05 11:44:10.150703,"('172.31.0.1', '172.31.0.2', '1251', '50366', 'TCP')","['1251', '50366']","['50366', '1251']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:11.153881,2025-01-05 11:44:11.153907,"('172.31.0.1', '172.31.0.2', '1252', '36622', 'TCP')","['36622', '1252']","['36622', '1252']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:12.156774,2025-01-05 11:44:12.156795,"('172.31.0.1', '172.31.0.2', '1253', '49256', 'TCP')","['1253', '49256']","['1253', '49256']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:13.160111,2025-01-05 11:44:13.160147,"('172.31.0.1', '172.31.0.2', '1254', '43768', 'TCP')","['43768', '1254']","['43768', '1254']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:14.163507,2025-01-05 11:44:14.163542,"('172.31.0.1', '172.31.0.2', '1255', '43924', 'TCP')","['1255', '43924']","['1255', '43924']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:15.167225,2025-01-05 11:44:15.167261,"('172.31.0.1', '172.31.0.2', '1256', '57276', 'TCP')","['1256', '57276']","['1256', '57276']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:16.170365,2025-01-05 11:44:16.170414,"('172.31.0.1', '172.31.0.2', '1257', '38198', 'TCP')","['38198', '1257']","['1257', '38198']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:17.173733,2025-01-05 11:44:17.173768,"('172.31.0.1', '172.31.0.2', '1258', '56954', 'TCP')","['56954', '1258']","['56954', '1258']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:18.177398,2025-01-05 11:44:18.177435,"('172.31.0.1', '172.31.0.2', '1259', '50832', 'TCP')","['1259', '50832']","['1259', '50832']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:19.180826,2025-01-05 11:44:19.180861,"('172.31.0.1', '172.31.0.2', '1260', '41744', 'TCP')","['41744', '1260']","['41744', '1260']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:20.184159,2025-01-05 11:44:20.184196,"('172.31.0.1', '172.31.0.2', '1261', '33592', 'TCP')","['33592', '1261']","['33592', '1261']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:21.187858,2025-01-05 11:44:21.187894,"('172.31.0.1', '172.31.0.2', '1262', '33340', 'TCP')","['1262', '33340']","['1262', '33340']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:22.191264,2025-01-05 11:44:22.191298,"('172.31.0.1', '172.31.0.2', '1263', '50814', 'TCP')","['1263', '50814']","['1263', '50814']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:23.195173,2025-01-05 11:44:23.195209,"('172.31.0.1', '172.31.0.2', '1264', '46480', 'TCP')","['46480', '1264']","['46480', '1264']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:24.198134,2025-01-05 11:44:24.198164,"('172.31.0.1', '172.31.0.2', '1265', '33612', 'TCP')","['33612', '1265']","['33612', '1265']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:25.201380,2025-01-05 11:44:25.201417,"('172.31.0.1', '172.31.0.2', '1266', '45460', 'TCP')","['1266', '45460']","['1266', '45460']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:26.204901,2025-01-05 11:44:26.204936,"('172.31.0.1', '172.31.0.2', '1267', '49338', 'TCP')","['1267', '49338']","['1267', '49338']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:27.208194,2025-01-05 11:44:27.208231,"('172.31.0.1', '172.31.0.2', '1268', '36828', 'TCP')","['36828', '1268']","['36828', '1268']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:28.211565,2025-01-05 11:44:28.211600,"('172.31.0.1', '172.31.0.2', '1269', '48070', 'TCP')","['1269', '48070']","['1269', '48070']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:29.214495,2025-01-05 11:44:29.214531,"('172.31.0.1', '172.31.0.2', '1270', '44238', 'TCP')","['1270', '44238']","['1270', '44238']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:30.217663,2025-01-05 11:44:30.217699,"('172.31.0.1', '172.31.0.2', '1271', '33510', 'TCP')","['1271', '33510']","['1271', '33510']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:31.221073,2025-01-05 11:44:31.221108,"('172.31.0.1', '172.31.0.2', '1272', '56946', 'TCP')","['1272', '56946']","['1272', '56946']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:32.224736,2025-01-05 11:44:32.224772,"('172.31.0.1', '172.31.0.2', '1273', '50370', 'TCP')","['50370', '1273']","['50370', '1273']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:33.228382,2025-01-05 11:44:33.228418,"('172.31.0.1', '172.31.0.2', '1274', '54464', 'TCP')","['1274', '54464']","['1274', '54464']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:34.231802,2025-01-05 11:44:34.231838,"('172.31.0.1', '172.31.0.2', '1275', '46616', 'TCP')","['1275', '46616']","['1275', '46616']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:35.235202,2025-01-05 11:44:35.235236,"('172.31.0.1', '172.31.0.2', '1276', '60422', 'TCP')","['60422', '1276']","['60422', '1276']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:36.238189,2025-01-05 11:44:36.238224,"('172.31.0.1', '172.31.0.2', '1277', '47614', 'TCP')","['47614', '1277']","['47614', '1277']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:37.241979,2025-01-05 11:44:37.242001,"('172.31.0.1', '172.31.0.2', '1278', '36858', 'TCP')","['36858', '1278']","['36858', '1278']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:38.245665,2025-01-05 11:44:38.245726,"('172.31.0.1', '172.31.0.2', '1279', '54990', 'TCP')","['54990', '1279']","['54990', '1279']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:39.249423,2025-01-05 11:44:39.249458,"('172.31.0.1', '172.31.0.2', '1280', '45804', 'TCP')","['1280', '45804']","['1280', '45804']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:40.252761,2025-01-05 11:44:40.252797,"('172.31.0.1', '172.31.0.2', '1281', '42396', 'TCP')","['42396', '1281']","['42396', '1281']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:41.256269,2025-01-05 11:44:41.256291,"('172.31.0.1', '172.31.0.2', '1282', '37664', 'TCP')","['1282', '37664']","['1282', '37664']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:42.259602,2025-01-05 11:44:42.259638,"('172.31.0.1', '172.31.0.2', '1283', '57588', 'TCP')","['1283', '57588']","['1283', '57588']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:43.263623,2025-01-05 11:44:43.263644,"('172.31.0.1', '172.31.0.2', '1284', '56862', 'TCP')","['56862', '1284']","['56862', '1284']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:44.266917,2025-01-05 11:44:44.266953,"('172.31.0.1', '172.31.0.2', '1285', '44624', 'TCP')","['44624', '1285']","['44624', '1285']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:45.269967,2025-01-05 11:44:45.269988,"('172.31.0.1', '172.31.0.2', '1286', '52120', 'TCP')","['52120', '1286']","['52120', '1286']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:46.273296,2025-01-05 11:44:46.273331,"('172.31.0.1', '172.31.0.2', '1287', '49280', 'TCP')","['1287', '49280']","['1287', '49280']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:47.276662,2025-01-05 11:44:47.276703,"('172.31.0.1', '172.31.0.2', '1288', '49354', 'TCP')","['1288', '49354']","['1288', '49354']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:48.280509,2025-01-05 11:44:48.280544,"('172.31.0.1', '172.31.0.2', '1289', '39700', 'TCP')","['1289', '39700']","['1289', '39700']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:49.284122,2025-01-05 11:44:49.284150,"('172.31.0.1', '172.31.0.2', '1290', '43470', 'TCP')","['43470', '1290']","['43470', '1290']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:50.287452,2025-01-05 11:44:50.287488,"('172.31.0.1', '172.31.0.2', '1291', '56368', 'TCP')","['56368', '1291']","['56368', '1291']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:51.290776,2025-01-05 11:44:51.290816,"('172.31.0.1', '172.31.0.2', '1292', '45150', 'TCP')","['1292', '45150']","['1292', '45150']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:52.294122,2025-01-05 11:44:52.294157,"('172.31.0.1', '172.31.0.2', '1293', '39828', 'TCP')","['39828', '1293']","['39828', '1293']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:53.297770,2025-01-05 11:44:53.297799,"('172.31.0.1', '172.31.0.2', '1294', '47454', 'TCP')","['47454', '1294']","['47454', '1294']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:54.301600,2025-01-05 11:44:54.301636,"('172.31.0.1', '172.31.0.2', '1295', '33550', 'TCP')","['1295', '33550']","['1295', '33550']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:55.304891,2025-01-05 11:44:55.304933,"('172.31.0.1', '172.31.0.2', '1296', '39308', 'TCP')","['39308', '1296']","['39308', '1296']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:56.308217,2025-01-05 11:44:56.308253,"('172.31.0.1', '172.31.0.2', '1297', '57744', 'TCP')","['1297', '57744']","['1297', '57744']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:57.311306,2025-01-05 11:44:57.311341,"('172.31.0.1', '172.31.0.2', '1298', '41752', 'TCP')","['41752', '1298']","['41752', '1298']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:58.314675,2025-01-05 11:44:58.314713,"('172.31.0.1', '172.31.0.2', '1299', '46032', 'TCP')","['46032', '1299']","['46032', '1299']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:44:59.318098,2025-01-05 11:44:59.318133,"('172.31.0.1', '172.31.0.2', '1300', '53458', 'TCP')","['53458', '1300']","['53458', '1300']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:00.321781,2025-01-05 11:45:00.321816,"('172.31.0.1', '172.31.0.2', '1301', '48814', 'TCP')","['1301', '48814']","['1301', '48814']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:01.325159,2025-01-05 11:45:01.325181,"('172.31.0.1', '172.31.0.2', '1302', '37262', 'TCP')","['37262', '1302']","['37262', '1302']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:02.328561,2025-01-05 11:45:02.328598,"('172.31.0.1', '172.31.0.2', '1303', '58932', 'TCP')","['1303', '58932']","['1303', '58932']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:03.332157,2025-01-05 11:45:03.332180,"('172.31.0.1', '172.31.0.2', '1304', '44154', 'TCP')","['1304', '44154']","['1304', '44154']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:04.334220,2025-01-05 11:45:04.334252,"('172.31.0.1', '172.31.0.2', '1305', '38700', 'TCP')","['38700', '1305']","['38700', '1305']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:05.337626,2025-01-05 11:45:05.337657,"('172.31.0.1', '172.31.0.2', '1306', '53986', 'TCP')","['53986', '1306']","['53986', '1306']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:06.340962,2025-01-05 11:45:06.340997,"('172.31.0.1', '172.31.0.2', '1307', '51906', 'TCP')","['1307', '51906']","['1307', '51906']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:07.344953,2025-01-05 11:45:07.344992,"('172.31.0.1', '172.31.0.2', '1308', '41884', 'TCP')","['41884', '1308']","['1308', '41884']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:08.348009,2025-01-05 11:45:08.348045,"('172.31.0.1', '172.31.0.2', '1309', '56430', 'TCP')","['1309', '56430']","['1309', '56430']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:09.351197,2025-01-05 11:45:09.351233,"('172.31.0.1', '172.31.0.2', '1310', '42164', 'TCP')","['1310', '42164']","['1310', '42164']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:10.354565,2025-01-05 11:45:10.354601,"('172.31.0.1', '172.31.0.2', '1311', '48888', 'TCP')","['1311', '48888']","['1311', '48888']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:11.358244,2025-01-05 11:45:11.358281,"('172.31.0.1', '172.31.0.2', '1312', '52446', 'TCP')","['52446', '1312']","['52446', '1312']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:12.361147,2025-01-05 11:45:12.361184,"('172.31.0.1', '172.31.0.2', '1313', '46876', 'TCP')","['1313', '46876']","['1313', '46876']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:13.364039,2025-01-05 11:45:13.364060,"('172.31.0.1', '172.31.0.2', '1314', '60266', 'TCP')","['1314', '60266']","['1314', '60266']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:14.366528,2025-01-05 11:45:14.366550,"('172.31.0.1', '172.31.0.2', '1315', '47764', 'TCP')","['1315', '47764']","['1315', '47764']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:15.369834,2025-01-05 11:45:15.369869,"('172.31.0.1', '172.31.0.2', '1316', '48740', 'TCP')","['1316', '48740']","['1316', '48740']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:16.373702,2025-01-05 11:45:16.373723,"('172.31.0.1', '172.31.0.2', '1317', '54138', 'TCP')","['1317', '54138']","['1317', '54138']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:17.377010,2025-01-05 11:45:17.377045,"('172.31.0.1', '172.31.0.2', '1318', '58560', 'TCP')","['58560', '1318']","['58560', '1318']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:18.380875,2025-01-05 11:45:18.380910,"('172.31.0.1', '172.31.0.2', '1319', '38188', 'TCP')","['1319', '38188']","['1319', '38188']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:19.384030,2025-01-05 11:45:19.384068,"('172.31.0.1', '172.31.0.2', '1320', '40968', 'TCP')","['1320', '40968']","['1320', '40968']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:20.386961,2025-01-05 11:45:20.386983,"('172.31.0.1', '172.31.0.2', '1321', '58672', 'TCP')","['1321', '58672']","['1321', '58672']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:21.390020,2025-01-05 11:45:21.390041,"('172.31.0.1', '172.31.0.2', '1322', '44612', 'TCP')","['44612', '1322']","['44612', '1322']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:22.393685,2025-01-05 11:45:22.393707,"('172.31.0.1', '172.31.0.2', '1323', '41132', 'TCP')","['41132', '1323']","['41132', '1323']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:23.396601,2025-01-05 11:45:23.396622,"('172.31.0.1', '172.31.0.2', '1324', '43790', 'TCP')","['43790', '1324']","['1324', '43790']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:24.399770,2025-01-05 11:45:24.399793,"('172.31.0.1', '172.31.0.2', '1325', '47060', 'TCP')","['1325', '47060']","['1325', '47060']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:25.401966,2025-01-05 11:45:25.401992,"('172.31.0.1', '172.31.0.2', '1326', '42186', 'TCP')","['42186', '1326']","['42186', '1326']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:26.404141,2025-01-05 11:45:26.404178,"('172.31.0.1', '172.31.0.2', '1327', '42594', 'TCP')","['1327', '42594']","['1327', '42594']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:27.407211,2025-01-05 11:45:27.407232,"('172.31.0.1', '172.31.0.2', '1328', '41262', 'TCP')","['41262', '1328']","['41262', '1328']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:28.410759,2025-01-05 11:45:28.410795,"('172.31.0.1', '172.31.0.2', '1329', '45340', 'TCP')","['45340', '1329']","['45340', '1329']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:29.414164,2025-01-05 11:45:29.414205,"('172.31.0.1', '172.31.0.2', '1330', '59056', 'TCP')","['59056', '1330']","['59056', '1330']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:30.417861,2025-01-05 11:45:30.417897,"('172.31.0.1', '172.31.0.2', '1331', '57118', 'TCP')","['57118', '1331']","['57118', '1331']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:31.420244,2025-01-05 11:45:31.420272,"('172.31.0.1', '172.31.0.2', '1332', '44278', 'TCP')","['44278', '1332']","['44278', '1332']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:32.423699,2025-01-05 11:45:32.423740,"('172.31.0.1', '172.31.0.2', '1333', '34148', 'TCP')","['34148', '1333']","['34148', '1333']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:33.427671,2025-01-05 11:45:33.427705,"('172.31.0.1', '172.31.0.2', '1334', '60704', 'TCP')","['1334', '60704']","['1334', '60704']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:34.431202,2025-01-05 11:45:34.431237,"('172.31.0.1', '172.31.0.2', '1335', '46222', 'TCP')","['46222', '1335']","['46222', '1335']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:35.433284,2025-01-05 11:45:35.433306,"('172.31.0.1', '172.31.0.2', '1336', '58458', 'TCP')","['1336', '58458']","['1336', '58458']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:36.436667,2025-01-05 11:45:36.436704,"('172.31.0.1', '172.31.0.2', '1337', '44328', 'TCP')","['1337', '44328']","['1337', '44328']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:37.440005,2025-01-05 11:45:37.440042,"('172.31.0.1', '172.31.0.2', '1338', '58834', 'TCP')","['58834', '1338']","['58834', '1338']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:38.443372,2025-01-05 11:45:38.443413,"('172.31.0.1', '172.31.0.2', '1339', '42724', 'TCP')","['42724', '1339']","['42724', '1339']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:39.447609,2025-01-05 11:45:39.447645,"('172.31.0.1', '172.31.0.2', '1340', '41920', 'TCP')","['1340', '41920']","['1340', '41920']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:40.450521,2025-01-05 11:45:40.450556,"('172.31.0.1', '172.31.0.2', '1341', '57844', 'TCP')","['57844', '1341']","['57844', '1341']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:41.453443,2025-01-05 11:45:41.453465,"('172.31.0.1', '172.31.0.2', '1342', '35344', 'TCP')","['1342', '35344']","['1342', '35344']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:42.456953,2025-01-05 11:45:42.456988,"('172.31.0.1', '172.31.0.2', '1343', '56484', 'TCP')","['1343', '56484']","['1343', '56484']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:43.460413,2025-01-05 11:45:43.460448,"('172.31.0.1', '172.31.0.2', '1344', '33956', 'TCP')","['33956', '1344']","['33956', '1344']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:44.463968,2025-01-05 11:45:44.463992,"('172.31.0.1', '172.31.0.2', '1345', '37388', 'TCP')","['1345', '37388']","['1345', '37388']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:45.466284,2025-01-05 11:45:45.466305,"('172.31.0.1', '172.31.0.2', '1346', '56666', 'TCP')","['56666', '1346']","['56666', '1346']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:46.469947,2025-01-05 11:45:46.469984,"('172.31.0.1', '172.31.0.2', '1347', '58572', 'TCP')","['1347', '58572']","['1347', '58572']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:47.473419,2025-01-05 11:45:47.473455,"('172.31.0.1', '172.31.0.2', '1348', '41228', 'TCP')","['41228', '1348']","['41228', '1348']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:48.476762,2025-01-05 11:45:48.476797,"('172.31.0.1', '172.31.0.2', '1349', '44818', 'TCP')","['1349', '44818']","['1349', '44818']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:49.480266,2025-01-05 11:45:49.480301,"('172.31.0.1', '172.31.0.2', '1350', '52534', 'TCP')","['52534', '1350']","['52534', '1350']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
2025-01-05 11:45:50.483961,2025-01-05 11:45:50.483986,"('172.31.0.1', '172.31.0.2', '1351', '45866', 'TCP')","['1351', '45866']","['1351', '45866']",2,"[(1, 0, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0)]",0
