start_request_time,end_request_time,start_response_time,end_response_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,label
2025-01-07 14:08:59.478053,2025-01-07 14:08:59.478053,2025-01-07 14:08:59.478060,2025-01-07 14:08:59.478060,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['5484', '58762']","['5484', '58762']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478084,2025-01-07 14:08:59.478084,2025-01-07 14:08:59.478090,2025-01-07 14:08:59.478090,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['49718', '4903']","['49718', '4903']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478115,2025-01-07 14:08:59.478115,2025-01-07 14:08:59.478121,2025-01-07 14:08:59.478121,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['44856', '7238']","['44856', '7238']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478145,2025-01-07 14:08:59.478145,2025-01-07 14:08:59.478150,2025-01-07 14:08:59.478150,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['44136', '3693']","['44136', '3693']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478173,2025-01-07 14:08:59.478173,2025-01-07 14:08:59.478179,2025-01-07 14:08:59.478179,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['59478', '4711']","['59478', '4711']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478202,2025-01-07 14:08:59.478202,2025-01-07 14:08:59.478209,2025-01-07 14:08:59.478209,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['41098', '2774']","['41098', '2774']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478231,2025-01-07 14:08:59.478231,2025-01-07 14:08:59.478239,2025-01-07 14:08:59.478239,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['9522', '41726']","['9522', '41726']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478264,2025-01-07 14:08:59.478264,2025-01-07 14:08:59.478269,2025-01-07 14:08:59.478269,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['7644', '49176']","['7644', '49176']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478294,2025-01-07 14:08:59.478294,2025-01-07 14:08:59.478302,2025-01-07 14:08:59.478302,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['54208', '4173']","['4173', '54208']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478329,2025-01-07 14:08:59.478329,2025-01-07 14:08:59.478336,2025-01-07 14:08:59.478336,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['55536', '403']","['55536', '403']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478363,2025-01-07 14:08:59.478363,2025-01-07 14:08:59.478370,2025-01-07 14:08:59.478370,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['41198', '5103']","['41198', '5103']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478396,2025-01-07 14:08:59.478396,2025-01-07 14:08:59.478403,2025-01-07 14:08:59.478403,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['6410', '33956']","['6410', '33956']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478434,2025-01-07 14:08:59.478434,2025-01-07 14:08:59.478441,2025-01-07 14:08:59.478441,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['676', '34318']","['676', '34318']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478468,2025-01-07 14:08:59.478468,2025-01-07 14:08:59.478475,2025-01-07 14:08:59.478475,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['4668', '40490']","['4668', '40490']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478500,2025-01-07 14:08:59.478500,2025-01-07 14:08:59.478507,2025-01-07 14:08:59.478507,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['8207', '56118']","['8207', '56118']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478531,2025-01-07 14:08:59.478531,2025-01-07 14:08:59.478537,2025-01-07 14:08:59.478537,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['44012', '4355']","['44012', '4355']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478563,2025-01-07 14:08:59.478563,2025-01-07 14:08:59.478570,2025-01-07 14:08:59.478570,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['9623', '50152']","['50152', '9623']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478597,2025-01-07 14:08:59.478597,2025-01-07 14:08:59.478604,2025-01-07 14:08:59.478604,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['7315', '42956']","['7315', '42956']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478629,2025-01-07 14:08:59.478629,2025-01-07 14:08:59.478635,2025-01-07 14:08:59.478635,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['52124', '2455']","['52124', '2455']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478661,2025-01-07 14:08:59.478661,2025-01-07 14:08:59.478667,2025-01-07 14:08:59.478667,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['9158', '48956']","['9158', '48956']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478692,2025-01-07 14:08:59.478692,2025-01-07 14:08:59.478699,2025-01-07 14:08:59.478699,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['33878', '3294']","['33878', '3294']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478726,2025-01-07 14:08:59.478726,2025-01-07 14:08:59.478732,2025-01-07 14:08:59.478732,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['55674', '9836']","['9836', '55674']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478759,2025-01-07 14:08:59.478759,2025-01-07 14:08:59.478765,2025-01-07 14:08:59.478765,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['9057', '50050']","['9057', '50050']",1,1,0,1,0,0,1
2025-01-07 14:08:59.478792,2025-01-07 14:08:59.478792,2025-01-07 14:08:59.478799,2025-01-07 14:08:59.478799,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['54536', '6072']","['54536', '6072']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479006,2025-01-07 14:08:59.479006,2025-01-07 14:08:59.479014,2025-01-07 14:08:59.479014,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['7277', '37874']","['37874', '7277']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479041,2025-01-07 14:08:59.479041,2025-01-07 14:08:59.479047,2025-01-07 14:08:59.479047,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['4718', '36770']","['4718', '36770']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479076,2025-01-07 14:08:59.479076,2025-01-07 14:08:59.479083,2025-01-07 14:08:59.479083,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['43320', '2464']","['43320', '2464']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479105,2025-01-07 14:08:59.479105,2025-01-07 14:08:59.479111,2025-01-07 14:08:59.479111,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['33920', '8360']","['33920', '8360']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479137,2025-01-07 14:08:59.479137,2025-01-07 14:08:59.479144,2025-01-07 14:08:59.479144,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['9072', '51322']","['9072', '51322']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479171,2025-01-07 14:08:59.479171,2025-01-07 14:08:59.479178,2025-01-07 14:08:59.479178,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['47978', '5768']","['47978', '5768']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479206,2025-01-07 14:08:59.479206,2025-01-07 14:08:59.479211,2025-01-07 14:08:59.479211,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['3141', '34814']","['3141', '34814']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479236,2025-01-07 14:08:59.479236,2025-01-07 14:08:59.479244,2025-01-07 14:08:59.479244,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['5761', '35332']","['5761', '35332']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479269,2025-01-07 14:08:59.479269,2025-01-07 14:08:59.479275,2025-01-07 14:08:59.479275,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['9565', '36756']","['9565', '36756']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479301,2025-01-07 14:08:59.479301,2025-01-07 14:08:59.479308,2025-01-07 14:08:59.479308,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['54438', '2665']","['54438', '2665']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479334,2025-01-07 14:08:59.479334,2025-01-07 14:08:59.479341,2025-01-07 14:08:59.479341,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['36258', '8513']","['36258', '8513']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479366,2025-01-07 14:08:59.479366,2025-01-07 14:08:59.479372,2025-01-07 14:08:59.479372,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['3272', '40998']","['3272', '40998']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479397,2025-01-07 14:08:59.479397,2025-01-07 14:08:59.479404,2025-01-07 14:08:59.479404,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['7425', '50736']","['7425', '50736']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479430,2025-01-07 14:08:59.479430,2025-01-07 14:08:59.479437,2025-01-07 14:08:59.479437,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['35836', '9106']","['35836', '9106']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479465,2025-01-07 14:08:59.479465,2025-01-07 14:08:59.479471,2025-01-07 14:08:59.479471,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['53442', '7724']","['53442', '7724']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479498,2025-01-07 14:08:59.479498,2025-01-07 14:08:59.479506,2025-01-07 14:08:59.479506,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['53172', '4158']","['53172', '4158']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479532,2025-01-07 14:08:59.479532,2025-01-07 14:08:59.479537,2025-01-07 14:08:59.479537,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['51614', '3486']","['51614', '3486']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479565,2025-01-07 14:08:59.479565,2025-01-07 14:08:59.479572,2025-01-07 14:08:59.479572,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['36974', '812']","['36974', '812']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479599,2025-01-07 14:08:59.479599,2025-01-07 14:08:59.479605,2025-01-07 14:08:59.479605,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['88', '60704']","['88', '60704']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479630,2025-01-07 14:08:59.479630,2025-01-07 14:08:59.479636,2025-01-07 14:08:59.479636,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['33842', '3403']","['33842', '3403']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479661,2025-01-07 14:08:59.479661,2025-01-07 14:08:59.479667,2025-01-07 14:08:59.479667,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['39846', '7436']","['39846', '7436']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479693,2025-01-07 14:08:59.479693,2025-01-07 14:08:59.479699,2025-01-07 14:08:59.479699,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50244', '3280']","['50244', '3280']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479724,2025-01-07 14:08:59.479724,2025-01-07 14:08:59.479731,2025-01-07 14:08:59.479731,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['33314', '961']","['33314', '961']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479757,2025-01-07 14:08:59.479757,2025-01-07 14:08:59.479763,2025-01-07 14:08:59.479763,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['55062', '9296']","['55062', '9296']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479786,2025-01-07 14:08:59.479786,2025-01-07 14:08:59.479793,2025-01-07 14:08:59.479793,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['35560', '252']","['35560', '252']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479818,2025-01-07 14:08:59.479818,2025-01-07 14:08:59.479824,2025-01-07 14:08:59.479824,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['7441', '45670']","['7441', '45670']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479848,2025-01-07 14:08:59.479848,2025-01-07 14:08:59.479853,2025-01-07 14:08:59.479853,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['4334', '56032']","['4334', '56032']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479878,2025-01-07 14:08:59.479878,2025-01-07 14:08:59.479885,2025-01-07 14:08:59.479885,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['2638', '36174']","['2638', '36174']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479908,2025-01-07 14:08:59.479908,2025-01-07 14:08:59.479913,2025-01-07 14:08:59.479913,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['33166', '3945']","['33166', '3945']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479948,2025-01-07 14:08:59.479948,2025-01-07 14:08:59.479954,2025-01-07 14:08:59.479954,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['1233', '35686']","['1233', '35686']",1,1,0,1,0,0,1
2025-01-07 14:08:59.479981,2025-01-07 14:08:59.479981,2025-01-07 14:08:59.479989,2025-01-07 14:08:59.479989,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['5713', '47368']","['5713', '47368']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480015,2025-01-07 14:08:59.480015,2025-01-07 14:08:59.480021,2025-01-07 14:08:59.480021,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['446', '60218']","['446', '60218']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480047,2025-01-07 14:08:59.480047,2025-01-07 14:08:59.480053,2025-01-07 14:08:59.480053,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['6680', '60370']","['6680', '60370']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480080,2025-01-07 14:08:59.480080,2025-01-07 14:08:59.480085,2025-01-07 14:08:59.480085,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['44650', '2484']","['44650', '2484']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480111,2025-01-07 14:08:59.480111,2025-01-07 14:08:59.480117,2025-01-07 14:08:59.480117,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['3851', '57084']","['3851', '57084']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480144,2025-01-07 14:08:59.480144,2025-01-07 14:08:59.480151,2025-01-07 14:08:59.480151,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['620', '56296']","['620', '56296']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480178,2025-01-07 14:08:59.480178,2025-01-07 14:08:59.480184,2025-01-07 14:08:59.480184,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['8259', '56092']","['8259', '56092']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480211,2025-01-07 14:08:59.480211,2025-01-07 14:08:59.480218,2025-01-07 14:08:59.480218,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42522', '1285']","['42522', '1285']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480242,2025-01-07 14:08:59.480242,2025-01-07 14:08:59.480251,2025-01-07 14:08:59.480251,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['3344', '42982']","['3344', '42982']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480342,2025-01-07 14:08:59.480342,2025-01-07 14:08:59.480360,2025-01-07 14:08:59.480360,1.8e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['51050', '810']","['51050', '810']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480415,2025-01-07 14:08:59.480415,2025-01-07 14:08:59.480426,2025-01-07 14:08:59.480426,1.1e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['4950', '36590']","['4950', '36590']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480466,2025-01-07 14:08:59.480466,2025-01-07 14:08:59.480476,2025-01-07 14:08:59.480476,1e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['49718', '5578']","['49718', '5578']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480515,2025-01-07 14:08:59.480515,2025-01-07 14:08:59.480524,2025-01-07 14:08:59.480524,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['2653', '48294']","['2653', '48294']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480561,2025-01-07 14:08:59.480561,2025-01-07 14:08:59.480571,2025-01-07 14:08:59.480571,1e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['8914', '55490']","['8914', '55490']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480608,2025-01-07 14:08:59.480608,2025-01-07 14:08:59.480617,2025-01-07 14:08:59.480617,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['60778', '472']","['472', '60778']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480654,2025-01-07 14:08:59.480654,2025-01-07 14:08:59.480662,2025-01-07 14:08:59.480662,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['35034', '6226']","['35034', '6226']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480699,2025-01-07 14:08:59.480699,2025-01-07 14:08:59.480707,2025-01-07 14:08:59.480707,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42740', '2979']","['42740', '2979']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480745,2025-01-07 14:08:59.480745,2025-01-07 14:08:59.480754,2025-01-07 14:08:59.480754,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['43460', '4004']","['4004', '43460']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480790,2025-01-07 14:08:59.480790,2025-01-07 14:08:59.480800,2025-01-07 14:08:59.480800,1e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['43142', '8856']","['43142', '8856']",1,1,0,1,0,0,1
2025-01-07 14:08:59.480838,2025-01-07 14:08:59.480838,2025-01-07 14:08:59.480846,2025-01-07 14:08:59.480846,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['49052', '3092']","['49052', '3092']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481266,2025-01-07 14:08:59.481266,2025-01-07 14:08:59.481283,2025-01-07 14:08:59.481283,1.7e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['5528', '54378']","['54378', '5528']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481330,2025-01-07 14:08:59.481330,2025-01-07 14:08:59.481341,2025-01-07 14:08:59.481341,1.1e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['40262', '6821']","['40262', '6821']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481382,2025-01-07 14:08:59.481382,2025-01-07 14:08:59.481392,2025-01-07 14:08:59.481392,1e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['48906', '4497']","['48906', '4497']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481426,2025-01-07 14:08:59.481426,2025-01-07 14:08:59.481435,2025-01-07 14:08:59.481435,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['5645', '33892']","['5645', '33892']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481473,2025-01-07 14:08:59.481473,2025-01-07 14:08:59.481483,2025-01-07 14:08:59.481483,1e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['53194', '8702']","['53194', '8702']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481519,2025-01-07 14:08:59.481519,2025-01-07 14:08:59.481527,2025-01-07 14:08:59.481527,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['7802', '43630']","['7802', '43630']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481562,2025-01-07 14:08:59.481562,2025-01-07 14:08:59.481571,2025-01-07 14:08:59.481571,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['37922', '8409']","['37922', '8409']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481606,2025-01-07 14:08:59.481606,2025-01-07 14:08:59.481612,2025-01-07 14:08:59.481612,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['49842', '5929']","['49842', '5929']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481632,2025-01-07 14:08:59.481632,2025-01-07 14:08:59.481637,2025-01-07 14:08:59.481637,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['9184', '43260']","['9184', '43260']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481659,2025-01-07 14:08:59.481659,2025-01-07 14:08:59.481664,2025-01-07 14:08:59.481664,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['3780', '40546']","['3780', '40546']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481685,2025-01-07 14:08:59.481685,2025-01-07 14:08:59.481690,2025-01-07 14:08:59.481690,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['531', '40012']","['40012', '531']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481711,2025-01-07 14:08:59.481711,2025-01-07 14:08:59.481715,2025-01-07 14:08:59.481715,4e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['1342', '45906']","['1342', '45906']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481735,2025-01-07 14:08:59.481735,2025-01-07 14:08:59.481741,2025-01-07 14:08:59.481741,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['213', '54936']","['213', '54936']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481762,2025-01-07 14:08:59.481762,2025-01-07 14:08:59.481768,2025-01-07 14:08:59.481768,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['154', '41358']","['154', '41358']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481790,2025-01-07 14:08:59.481790,2025-01-07 14:08:59.481795,2025-01-07 14:08:59.481795,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['6811', '40506']","['6811', '40506']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481817,2025-01-07 14:08:59.481817,2025-01-07 14:08:59.481822,2025-01-07 14:08:59.481822,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['9337', '46956']","['9337', '46956']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481843,2025-01-07 14:08:59.481843,2025-01-07 14:08:59.481848,2025-01-07 14:08:59.481848,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['5680', '34058']","['5680', '34058']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481869,2025-01-07 14:08:59.481869,2025-01-07 14:08:59.481874,2025-01-07 14:08:59.481874,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['4845', '50904']","['4845', '50904']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481895,2025-01-07 14:08:59.481895,2025-01-07 14:08:59.481901,2025-01-07 14:08:59.481901,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50954', '7172']","['7172', '50954']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481922,2025-01-07 14:08:59.481922,2025-01-07 14:08:59.481928,2025-01-07 14:08:59.481928,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['9406', '44794']","['9406', '44794']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481949,2025-01-07 14:08:59.481949,2025-01-07 14:08:59.481955,2025-01-07 14:08:59.481955,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['43742', '4825']","['43742', '4825']",1,1,0,1,0,0,1
2025-01-07 14:08:59.481975,2025-01-07 14:08:59.481975,2025-01-07 14:08:59.481981,2025-01-07 14:08:59.481981,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['41786', '360']","['41786', '360']",1,1,0,1,0,0,1
2025-01-07 14:08:59.482002,2025-01-07 14:08:59.482002,2025-01-07 14:08:59.482008,2025-01-07 14:08:59.482008,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['37944', '6926']","['37944', '6926']",1,1,0,1,0,0,1
2025-01-07 14:08:59.482029,2025-01-07 14:08:59.482029,2025-01-07 14:08:59.482035,2025-01-07 14:08:59.482035,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['8038', '54356']","['8038', '54356']",1,1,0,1,0,0,1
2025-01-07 14:08:59.482057,2025-01-07 14:08:59.482057,2025-01-07 14:08:59.482062,2025-01-07 14:08:59.482062,5e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['5725', '37210']","['5725', '37210']",1,1,0,1,0,0,1
