start_request_time,end_request_time,start_response_time,end_response_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,label
2025-01-15 12:22:39.306884,2025-01-15 12:22:39.306884,0,0,0.0,['172.31.0.2'],['172.31.0.1'],['44709'],['1234'],0,0,0,0,0,0,1
2025-01-15 12:22:39.407163,2025-01-15 12:22:39.407163,0,0,0.0,['172.31.0.2'],['172.31.0.1'],['44710'],['1234'],0,0,0,0,0,0,1
