start_time,end_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,vertical_scan,horizontal_scan,label
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177027,2.4e-05,172.31.0.1,172.31.0.2,1530,35172,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177051,2.4e-05,172.31.0.1,172.31.0.2,3431,55840,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177074,2.3e-05,172.31.0.1,172.31.0.2,2708,34624,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177097,2.3e-05,172.31.0.1,172.31.0.2,1934,54104,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177121,2.4e-05,172.31.0.1,172.31.0.2,498,58636,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177146,2.5e-05,172.31.0.1,172.31.0.2,442,38368,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177171,2.5e-05,172.31.0.1,172.31.0.2,2507,57954,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177337,0.000166,172.31.0.1,172.31.0.2,1006,56728,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177362,2.5e-05,172.31.0.1,172.31.0.2,4988,59640,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177386,2.4e-05,172.31.0.1,172.31.0.2,3920,55914,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177410,2.4e-05,172.31.0.1,172.31.0.2,2350,50438,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177435,2.5e-05,172.31.0.1,172.31.0.2,419,45802,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177458,2.3e-05,172.31.0.1,172.31.0.2,2832,58618,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177480,2.2e-05,172.31.0.1,172.31.0.2,4939,42366,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177503,2.3e-05,172.31.0.1,172.31.0.2,2408,55808,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177528,2.5e-05,172.31.0.1,172.31.0.2,3867,58130,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177558,3e-05,172.31.0.1,172.31.0.2,1275,45054,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177582,2.4e-05,172.31.0.1,172.31.0.2,2752,42112,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177606,2.4e-05,172.31.0.1,172.31.0.2,4614,42976,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177629,2.3e-05,172.31.0.1,172.31.0.2,1634,37452,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177653,2.4e-05,172.31.0.1,172.31.0.2,3932,59310,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177676,2.3e-05,172.31.0.1,172.31.0.2,1896,33558,0,1,0,1,0,0,1,0,1
2025-01-06 11:55:54.113230,2025-01-06 11:55:54.177698,2.2e-05,172.31.0.1,172.31.0.2,2402,54678,0,1,0,1,0,0,1,0,1
