start_request_time,end_request_time,start_response_time,end_response_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,label
2025-01-08 13:53:27.314286,2025-01-08 13:53:27.314286,2025-01-08 13:53:27.314378,2025-01-08 13:53:27.314378,9.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '7706']","['7706', '44031']",1,1,0,1,0,0,1
2025-01-08 13:53:28.315303,2025-01-08 13:53:28.315303,2025-01-08 13:53:28.315372,2025-01-08 13:53:28.315372,6.9e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '9029']","['44031', '9029']",1,1,0,1,0,0,1
2025-01-08 13:53:29.315651,2025-01-08 13:53:29.315651,2025-01-08 13:53:29.315716,2025-01-08 13:53:29.315716,6.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '2051']","['44031', '2051']",1,1,0,1,0,0,1
2025-01-08 13:53:30.316752,2025-01-08 13:53:30.316752,2025-01-08 13:53:30.316817,2025-01-08 13:53:30.316817,6.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '7804']","['44031', '7804']",1,1,0,1,0,0,1
2025-01-08 13:53:31.317888,2025-01-08 13:53:31.317888,2025-01-08 13:53:31.317955,2025-01-08 13:53:31.317955,6.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '9187']","['44031', '9187']",1,1,0,1,0,0,1
2025-01-08 13:53:32.319128,2025-01-08 13:53:32.319128,2025-01-08 13:53:32.319186,2025-01-08 13:53:32.319186,5.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '3269']","['44031', '3269']",1,1,0,1,0,0,1
2025-01-08 13:53:33.320226,2025-01-08 13:53:33.320226,2025-01-08 13:53:33.320280,2025-01-08 13:53:33.320280,5.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '975']","['44031', '975']",1,1,0,1,0,0,1
2025-01-08 13:53:34.321339,2025-01-08 13:53:34.321339,2025-01-08 13:53:34.321404,2025-01-08 13:53:34.321404,6.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '9458']","['44031', '9458']",1,1,0,1,0,0,1
2025-01-08 13:53:35.322490,2025-01-08 13:53:35.322490,2025-01-08 13:53:35.322547,2025-01-08 13:53:35.322547,5.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '4953']","['44031', '4953']",1,1,0,1,0,0,1
2025-01-08 13:53:36.323631,2025-01-08 13:53:36.323631,2025-01-08 13:53:36.323678,2025-01-08 13:53:36.323678,4.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '7798']","['44031', '7798']",1,1,0,1,0,0,1
2025-01-08 13:53:37.324772,2025-01-08 13:53:37.324772,2025-01-08 13:53:37.324835,2025-01-08 13:53:37.324835,6.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '9872']","['44031', '9872']",1,1,0,1,0,0,1
2025-01-08 13:53:38.326043,2025-01-08 13:53:38.326043,2025-01-08 13:53:38.326098,2025-01-08 13:53:38.326098,5.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '9576']","['44031', '9576']",1,1,0,1,0,0,1
2025-01-08 13:53:39.327173,2025-01-08 13:53:39.327173,2025-01-08 13:53:39.327235,2025-01-08 13:53:39.327235,6.2e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '8629']","['44031', '8629']",1,1,0,1,0,0,1
2025-01-08 13:53:40.328847,2025-01-08 13:53:40.328847,2025-01-08 13:53:40.328920,2025-01-08 13:53:40.328920,7.3e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '574']","['44031', '574']",1,1,0,1,0,0,1
2025-01-08 13:53:41.329268,2025-01-08 13:53:41.329268,2025-01-08 13:53:41.329336,2025-01-08 13:53:41.329336,6.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '8081']","['44031', '8081']",1,1,0,1,0,0,1
2025-01-08 13:53:42.330405,2025-01-08 13:53:42.330405,2025-01-08 13:53:42.330473,2025-01-08 13:53:42.330473,6.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '7470']","['7470', '44031']",1,1,0,1,0,0,1
2025-01-08 13:53:43.331509,2025-01-08 13:53:43.331509,2025-01-08 13:53:43.331564,2025-01-08 13:53:43.331564,5.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '427']","['44031', '427']",1,1,0,1,0,0,1
2025-01-08 13:53:44.332651,2025-01-08 13:53:44.332651,2025-01-08 13:53:44.332708,2025-01-08 13:53:44.332708,5.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '9258']","['44031', '9258']",1,1,0,1,0,0,1
2025-01-08 13:53:45.333817,2025-01-08 13:53:45.333817,2025-01-08 13:53:45.333884,2025-01-08 13:53:45.333884,6.7e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '3659']","['44031', '3659']",1,1,0,1,0,0,1
2025-01-08 13:53:46.334926,2025-01-08 13:53:46.334926,2025-01-08 13:53:46.334994,2025-01-08 13:53:46.334994,6.8e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '8998']","['44031', '8998']",1,1,0,1,0,0,1
2025-01-08 13:53:47.336029,2025-01-08 13:53:47.336029,2025-01-08 13:53:47.336084,2025-01-08 13:53:47.336084,5.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '2950']","['44031', '2950']",1,1,0,1,0,0,1
2025-01-08 13:53:48.337140,2025-01-08 13:53:48.337140,2025-01-08 13:53:48.337181,2025-01-08 13:53:48.337181,4.1e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '5526']","['44031', '5526']",1,1,0,1,0,0,1
2025-01-08 13:53:49.338290,2025-01-08 13:53:49.338290,2025-01-08 13:53:49.338335,2025-01-08 13:53:49.338335,4.5e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '4690']","['44031', '4690']",1,1,0,1,0,0,1
2025-01-08 13:53:50.338922,2025-01-08 13:53:50.338922,2025-01-08 13:53:50.338976,2025-01-08 13:53:50.338976,5.4e-05,"['172.31.0.1', '172.31.0.2']","['172.31.0.1', '172.31.0.2']","['44031', '3877']","['44031', '3877']",1,1,0,1,0,0,1
