start_request_time,end_request_time,start_response_time,end_response_time,duration,src_ip,dst_ip,src_port,dst_port,SYN,ACK,FIN,RST,URG,PSH,label
2025-01-08 16:02:27.431644,2025-01-08 16:02:27.431644,2025-01-08 16:02:27.431652,2025-01-08 16:02:27.431652,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['396', '57666']","['396', '57666']",1,1,0,1,0,0,0
2025-01-08 16:02:27.432056,2025-01-08 16:02:27.432056,2025-01-08 16:02:27.432064,2025-01-08 16:02:27.432064,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['397', '48272']","['397', '48272']",1,1,0,1,0,0,0
2025-01-08 16:02:27.432619,2025-01-08 16:02:27.432619,2025-01-08 16:02:27.432627,2025-01-08 16:02:27.432627,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['398', '55060']","['398', '55060']",1,1,0,1,0,0,0
2025-01-08 16:02:27.433036,2025-01-08 16:02:27.433036,2025-01-08 16:02:27.433044,2025-01-08 16:02:27.433044,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50632', '399']","['50632', '399']",1,1,0,1,0,0,0
2025-01-08 16:02:27.433452,2025-01-08 16:02:27.433452,2025-01-08 16:02:27.433461,2025-01-08 16:02:27.433461,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50958', '400']","['50958', '400']",1,1,0,1,0,0,0
2025-01-08 16:02:27.433882,2025-01-08 16:02:27.433882,2025-01-08 16:02:27.433890,2025-01-08 16:02:27.433890,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['57880', '401']","['57880', '401']",1,1,0,1,0,0,0
2025-01-08 16:02:27.434283,2025-01-08 16:02:27.434283,2025-01-08 16:02:27.434290,2025-01-08 16:02:27.434290,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50658', '402']","['50658', '402']",1,1,0,1,0,0,0
2025-01-08 16:02:27.434857,2025-01-08 16:02:27.434857,2025-01-08 16:02:27.434865,2025-01-08 16:02:27.434865,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42626', '403']","['42626', '403']",1,1,0,1,0,0,0
2025-01-08 16:02:27.435277,2025-01-08 16:02:27.435277,2025-01-08 16:02:27.435285,2025-01-08 16:02:27.435285,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['404', '32844']","['404', '32844']",1,1,0,1,0,0,0
2025-01-08 16:02:27.435709,2025-01-08 16:02:27.435709,2025-01-08 16:02:27.435717,2025-01-08 16:02:27.435717,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['60202', '405']","['60202', '405']",1,1,0,1,0,0,0
2025-01-08 16:02:27.436118,2025-01-08 16:02:27.436118,2025-01-08 16:02:27.436126,2025-01-08 16:02:27.436126,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['33922', '406']","['33922', '406']",1,1,0,1,0,0,0
2025-01-08 16:02:27.436543,2025-01-08 16:02:27.436543,2025-01-08 16:02:27.436552,2025-01-08 16:02:27.436552,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['407', '40186']","['407', '40186']",1,1,0,1,0,0,0
2025-01-08 16:02:27.436944,2025-01-08 16:02:27.436944,2025-01-08 16:02:27.436951,2025-01-08 16:02:27.436951,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['408', '53430']","['408', '53430']",1,1,0,1,0,0,0
2025-01-08 16:02:27.437501,2025-01-08 16:02:27.437501,2025-01-08 16:02:27.437509,2025-01-08 16:02:27.437509,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['36710', '409']","['36710', '409']",1,1,0,1,0,0,0
2025-01-08 16:02:27.437895,2025-01-08 16:02:27.437895,2025-01-08 16:02:27.437902,2025-01-08 16:02:27.437902,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['48594', '410']","['48594', '410']",1,1,0,1,0,0,0
2025-01-08 16:02:27.438305,2025-01-08 16:02:27.438305,2025-01-08 16:02:27.438311,2025-01-08 16:02:27.438311,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['411', '58322']","['411', '58322']",1,1,0,1,0,0,0
2025-01-08 16:02:27.438717,2025-01-08 16:02:27.438717,2025-01-08 16:02:27.438724,2025-01-08 16:02:27.438724,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['34984', '412']","['34984', '412']",1,1,0,1,0,0,0
2025-01-08 16:02:27.439121,2025-01-08 16:02:27.439121,2025-01-08 16:02:27.439129,2025-01-08 16:02:27.439129,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['51890', '413']","['413', '51890']",1,1,0,1,0,0,0
2025-01-08 16:02:27.439668,2025-01-08 16:02:27.439668,2025-01-08 16:02:27.439676,2025-01-08 16:02:27.439676,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['414', '47602']","['414', '47602']",1,1,0,1,0,0,0
2025-01-08 16:02:27.440068,2025-01-08 16:02:27.440068,2025-01-08 16:02:27.440075,2025-01-08 16:02:27.440075,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['415', '50160']","['415', '50160']",1,1,0,1,0,0,0
2025-01-08 16:02:27.440461,2025-01-08 16:02:27.440461,2025-01-08 16:02:27.440469,2025-01-08 16:02:27.440469,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['416', '39672']","['416', '39672']",1,1,0,1,0,0,0
2025-01-08 16:02:27.440851,2025-01-08 16:02:27.440851,2025-01-08 16:02:27.440858,2025-01-08 16:02:27.440858,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['417', '47032']","['417', '47032']",1,1,0,1,0,0,0
2025-01-08 16:02:27.441247,2025-01-08 16:02:27.441247,2025-01-08 16:02:27.441256,2025-01-08 16:02:27.441256,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['48336', '418']","['418', '48336']",1,1,0,1,0,0,0
2025-01-08 16:02:27.441672,2025-01-08 16:02:27.441672,2025-01-08 16:02:27.441680,2025-01-08 16:02:27.441680,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['46710', '419']","['46710', '419']",1,1,0,1,0,0,0
2025-01-08 16:02:27.442256,2025-01-08 16:02:27.442256,2025-01-08 16:02:27.442264,2025-01-08 16:02:27.442264,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['47278', '420']","['47278', '420']",1,1,0,1,0,0,0
2025-01-08 16:02:27.442678,2025-01-08 16:02:27.442678,2025-01-08 16:02:27.442686,2025-01-08 16:02:27.442686,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50442', '421']","['50442', '421']",1,1,0,1,0,0,0
2025-01-08 16:02:27.443127,2025-01-08 16:02:27.443127,2025-01-08 16:02:27.443135,2025-01-08 16:02:27.443135,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['53312', '422']","['53312', '422']",1,1,0,1,0,0,0
2025-01-08 16:02:27.443534,2025-01-08 16:02:27.443534,2025-01-08 16:02:27.443542,2025-01-08 16:02:27.443542,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['423', '49248']","['423', '49248']",1,1,0,1,0,0,0
2025-01-08 16:02:27.443929,2025-01-08 16:02:27.443929,2025-01-08 16:02:27.443937,2025-01-08 16:02:27.443937,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['56652', '424']","['56652', '424']",1,1,0,1,0,0,0
2025-01-08 16:02:27.444339,2025-01-08 16:02:27.444339,2025-01-08 16:02:27.444347,2025-01-08 16:02:27.444347,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['54484', '425']","['54484', '425']",1,1,0,1,0,0,0
2025-01-08 16:02:27.444925,2025-01-08 16:02:27.444925,2025-01-08 16:02:27.444934,2025-01-08 16:02:27.444934,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42164', '426']","['42164', '426']",1,1,0,1,0,0,0
2025-01-08 16:02:27.445430,2025-01-08 16:02:27.445430,2025-01-08 16:02:27.445442,2025-01-08 16:02:27.445442,1.2e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['36260', '427']","['36260', '427']",1,1,0,1,0,0,0
2025-01-08 16:02:27.445888,2025-01-08 16:02:27.445888,2025-01-08 16:02:27.445897,2025-01-08 16:02:27.445897,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['428', '54136']","['428', '54136']",1,1,0,1,0,0,0
2025-01-08 16:02:27.446318,2025-01-08 16:02:27.446318,2025-01-08 16:02:27.446326,2025-01-08 16:02:27.446326,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['35680', '429']","['35680', '429']",1,1,0,1,0,0,0
2025-01-08 16:02:27.446734,2025-01-08 16:02:27.446734,2025-01-08 16:02:27.446741,2025-01-08 16:02:27.446741,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['48244', '430']","['48244', '430']",1,1,0,1,0,0,0
2025-01-08 16:02:27.447306,2025-01-08 16:02:27.447306,2025-01-08 16:02:27.447315,2025-01-08 16:02:27.447315,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['431', '59000']","['59000', '431']",1,1,0,1,0,0,0
2025-01-08 16:02:27.447735,2025-01-08 16:02:27.447735,2025-01-08 16:02:27.447743,2025-01-08 16:02:27.447743,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['432', '33272']","['432', '33272']",1,1,0,1,0,0,0
2025-01-08 16:02:27.448168,2025-01-08 16:02:27.448168,2025-01-08 16:02:27.448176,2025-01-08 16:02:27.448176,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['433', '39388']","['433', '39388']",1,1,0,1,0,0,0
2025-01-08 16:02:27.448585,2025-01-08 16:02:27.448585,2025-01-08 16:02:27.448593,2025-01-08 16:02:27.448593,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['37708', '434']","['37708', '434']",1,1,0,1,0,0,0
2025-01-08 16:02:27.449001,2025-01-08 16:02:27.449001,2025-01-08 16:02:27.449009,2025-01-08 16:02:27.449009,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['435', '50896']","['435', '50896']",1,1,0,1,0,0,0
2025-01-08 16:02:27.449401,2025-01-08 16:02:27.449401,2025-01-08 16:02:27.449409,2025-01-08 16:02:27.449409,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['41772', '436']","['41772', '436']",1,1,0,1,0,0,0
2025-01-08 16:02:27.449991,2025-01-08 16:02:27.449991,2025-01-08 16:02:27.449999,2025-01-08 16:02:27.449999,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['55644', '437']","['55644', '437']",1,1,0,1,0,0,0
2025-01-08 16:02:27.450418,2025-01-08 16:02:27.450418,2025-01-08 16:02:27.450426,2025-01-08 16:02:27.450426,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['37712', '438']","['37712', '438']",1,1,0,1,0,0,0
2025-01-08 16:02:27.450829,2025-01-08 16:02:27.450829,2025-01-08 16:02:27.450837,2025-01-08 16:02:27.450837,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['49656', '439']","['49656', '439']",1,1,0,1,0,0,0
2025-01-08 16:02:27.451252,2025-01-08 16:02:27.451252,2025-01-08 16:02:27.451260,2025-01-08 16:02:27.451260,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42678', '440']","['42678', '440']",1,1,0,1,0,0,0
2025-01-08 16:02:27.451698,2025-01-08 16:02:27.451698,2025-01-08 16:02:27.451707,2025-01-08 16:02:27.451707,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['441', '44528']","['441', '44528']",1,1,0,1,0,0,0
2025-01-08 16:02:27.455386,2025-01-08 16:02:27.455386,2025-01-08 16:02:27.455403,2025-01-08 16:02:27.455403,1.7e-05,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['51712', '442']","['51712', '442']",1,1,0,1,0,0,0
2025-01-08 16:02:27.455925,2025-01-08 16:02:27.455925,2025-01-08 16:02:27.455933,2025-01-08 16:02:27.455933,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['45954', '443']","['45954', '443']",1,1,0,1,0,0,0
2025-01-08 16:02:27.456347,2025-01-08 16:02:27.456347,2025-01-08 16:02:27.456356,2025-01-08 16:02:27.456356,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['44508', '444']","['44508', '444']",1,1,0,1,0,0,0
2025-01-08 16:02:27.456758,2025-01-08 16:02:27.456758,2025-01-08 16:02:27.456766,2025-01-08 16:02:27.456766,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['445', '37866']","['445', '37866']",1,1,0,1,0,0,0
2025-01-08 16:02:27.457287,2025-01-08 16:02:27.457287,2025-01-08 16:02:27.457295,2025-01-08 16:02:27.457295,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['39208', '446']","['39208', '446']",1,1,0,1,0,0,0
2025-01-08 16:02:27.457713,2025-01-08 16:02:27.457713,2025-01-08 16:02:27.457721,2025-01-08 16:02:27.457721,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['447', '54072']","['447', '54072']",1,1,0,1,0,0,0
2025-01-08 16:02:27.458147,2025-01-08 16:02:27.458147,2025-01-08 16:02:27.458155,2025-01-08 16:02:27.458155,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['448', '35492']","['448', '35492']",1,1,0,1,0,0,0
2025-01-08 16:02:27.458592,2025-01-08 16:02:27.458592,2025-01-08 16:02:27.458600,2025-01-08 16:02:27.458600,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['449', '36696']","['449', '36696']",1,1,0,1,0,0,0
2025-01-08 16:02:27.459060,2025-01-08 16:02:27.459060,2025-01-08 16:02:27.459069,2025-01-08 16:02:27.459069,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['450', '35830']","['35830', '450']",1,1,0,1,0,0,0
2025-01-08 16:02:27.459625,2025-01-08 16:02:27.459625,2025-01-08 16:02:27.459634,2025-01-08 16:02:27.459634,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['451', '57076']","['451', '57076']",1,1,0,1,0,0,0
2025-01-08 16:02:27.460045,2025-01-08 16:02:27.460045,2025-01-08 16:02:27.460053,2025-01-08 16:02:27.460053,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['46492', '452']","['46492', '452']",1,1,0,1,0,0,0
2025-01-08 16:02:27.460460,2025-01-08 16:02:27.460460,2025-01-08 16:02:27.460468,2025-01-08 16:02:27.460468,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['55274', '453']","['55274', '453']",1,1,0,1,0,0,0
2025-01-08 16:02:27.460875,2025-01-08 16:02:27.460875,2025-01-08 16:02:27.460884,2025-01-08 16:02:27.460884,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42896', '454']","['42896', '454']",1,1,0,1,0,0,0
2025-01-08 16:02:27.461317,2025-01-08 16:02:27.461317,2025-01-08 16:02:27.461325,2025-01-08 16:02:27.461325,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['455', '48820']","['455', '48820']",1,1,0,1,0,0,0
2025-01-08 16:02:27.461851,2025-01-08 16:02:27.461851,2025-01-08 16:02:27.461859,2025-01-08 16:02:27.461859,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['456', '35488']","['456', '35488']",1,1,0,1,0,0,0
2025-01-08 16:02:27.462256,2025-01-08 16:02:27.462256,2025-01-08 16:02:27.462264,2025-01-08 16:02:27.462264,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['49990', '457']","['49990', '457']",1,1,0,1,0,0,0
2025-01-08 16:02:27.462659,2025-01-08 16:02:27.462659,2025-01-08 16:02:27.462667,2025-01-08 16:02:27.462667,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['35164', '458']","['35164', '458']",1,1,0,1,0,0,0
2025-01-08 16:02:27.463059,2025-01-08 16:02:27.463059,2025-01-08 16:02:27.463067,2025-01-08 16:02:27.463067,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42768', '459']","['42768', '459']",1,1,0,1,0,0,0
2025-01-08 16:02:27.463455,2025-01-08 16:02:27.463455,2025-01-08 16:02:27.463463,2025-01-08 16:02:27.463463,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['59290', '460']","['59290', '460']",1,1,0,1,0,0,0
2025-01-08 16:02:27.463863,2025-01-08 16:02:27.463863,2025-01-08 16:02:27.463871,2025-01-08 16:02:27.463871,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['461', '56562']","['56562', '461']",1,1,0,1,0,0,0
2025-01-08 16:02:27.464403,2025-01-08 16:02:27.464403,2025-01-08 16:02:27.464410,2025-01-08 16:02:27.464410,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['32820', '462']","['32820', '462']",1,1,0,1,0,0,0
2025-01-08 16:02:27.464852,2025-01-08 16:02:27.464852,2025-01-08 16:02:27.464861,2025-01-08 16:02:27.464861,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['463', '57020']","['463', '57020']",1,1,0,1,0,0,0
2025-01-08 16:02:27.465246,2025-01-08 16:02:27.465246,2025-01-08 16:02:27.465255,2025-01-08 16:02:27.465255,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['464', '36640']","['464', '36640']",1,1,0,1,0,0,0
2025-01-08 16:02:27.465643,2025-01-08 16:02:27.465643,2025-01-08 16:02:27.465651,2025-01-08 16:02:27.465651,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['51798', '465']","['51798', '465']",1,1,0,1,0,0,0
2025-01-08 16:02:27.466027,2025-01-08 16:02:27.466027,2025-01-08 16:02:27.466036,2025-01-08 16:02:27.466036,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['466', '57870']","['466', '57870']",1,1,0,1,0,0,0
2025-01-08 16:02:27.466424,2025-01-08 16:02:27.466424,2025-01-08 16:02:27.466432,2025-01-08 16:02:27.466432,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50580', '467']","['50580', '467']",1,1,0,1,0,0,0
2025-01-08 16:02:27.466969,2025-01-08 16:02:27.466969,2025-01-08 16:02:27.466977,2025-01-08 16:02:27.466977,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['468', '56314']","['468', '56314']",1,1,0,1,0,0,0
2025-01-08 16:02:27.467351,2025-01-08 16:02:27.467351,2025-01-08 16:02:27.467359,2025-01-08 16:02:27.467359,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['60826', '469']","['469', '60826']",1,1,0,1,0,0,0
2025-01-08 16:02:27.467724,2025-01-08 16:02:27.467724,2025-01-08 16:02:27.467731,2025-01-08 16:02:27.467731,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['470', '52946']","['52946', '470']",1,1,0,1,0,0,0
2025-01-08 16:02:27.468120,2025-01-08 16:02:27.468120,2025-01-08 16:02:27.468128,2025-01-08 16:02:27.468128,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['59076', '471']","['59076', '471']",1,1,0,1,0,0,0
2025-01-08 16:02:27.468521,2025-01-08 16:02:27.468521,2025-01-08 16:02:27.468529,2025-01-08 16:02:27.468529,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['38460', '472']","['38460', '472']",1,1,0,1,0,0,0
2025-01-08 16:02:27.469067,2025-01-08 16:02:27.469067,2025-01-08 16:02:27.469075,2025-01-08 16:02:27.469075,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['50498', '473']","['50498', '473']",1,1,0,1,0,0,0
2025-01-08 16:02:27.469456,2025-01-08 16:02:27.469456,2025-01-08 16:02:27.469463,2025-01-08 16:02:27.469463,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['474', '50450']","['474', '50450']",1,1,0,1,0,0,0
2025-01-08 16:02:27.469843,2025-01-08 16:02:27.469843,2025-01-08 16:02:27.469851,2025-01-08 16:02:27.469851,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['475', '46596']","['475', '46596']",1,1,0,1,0,0,0
2025-01-08 16:02:27.470223,2025-01-08 16:02:27.470223,2025-01-08 16:02:27.470231,2025-01-08 16:02:27.470231,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['476', '49666']","['49666', '476']",1,1,0,1,0,0,0
2025-01-08 16:02:27.470597,2025-01-08 16:02:27.470597,2025-01-08 16:02:27.470604,2025-01-08 16:02:27.470604,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['477', '34706']","['477', '34706']",1,1,0,1,0,0,0
2025-01-08 16:02:27.471117,2025-01-08 16:02:27.471117,2025-01-08 16:02:27.471126,2025-01-08 16:02:27.471126,9e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['38862', '478']","['38862', '478']",1,1,0,1,0,0,0
2025-01-08 16:02:27.471525,2025-01-08 16:02:27.471525,2025-01-08 16:02:27.471533,2025-01-08 16:02:27.471533,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['479', '38400']","['479', '38400']",1,1,0,1,0,0,0
2025-01-08 16:02:27.471907,2025-01-08 16:02:27.471907,2025-01-08 16:02:27.471914,2025-01-08 16:02:27.471914,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['34464', '480']","['34464', '480']",1,1,0,1,0,0,0
2025-01-08 16:02:27.472304,2025-01-08 16:02:27.472304,2025-01-08 16:02:27.472311,2025-01-08 16:02:27.472311,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['481', '56920']","['481', '56920']",1,1,0,1,0,0,0
2025-01-08 16:02:27.472701,2025-01-08 16:02:27.472701,2025-01-08 16:02:27.472709,2025-01-08 16:02:27.472709,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['42168', '482']","['42168', '482']",1,1,0,1,0,0,0
2025-01-08 16:02:27.473094,2025-01-08 16:02:27.473094,2025-01-08 16:02:27.473102,2025-01-08 16:02:27.473102,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['48398', '483']","['48398', '483']",1,1,0,1,0,0,0
2025-01-08 16:02:27.473639,2025-01-08 16:02:27.473639,2025-01-08 16:02:27.473647,2025-01-08 16:02:27.473647,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['484', '38280']","['484', '38280']",1,1,0,1,0,0,0
2025-01-08 16:02:27.474021,2025-01-08 16:02:27.474021,2025-01-08 16:02:27.474028,2025-01-08 16:02:27.474028,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['485', '35430']","['485', '35430']",1,1,0,1,0,0,0
2025-01-08 16:02:27.474403,2025-01-08 16:02:27.474403,2025-01-08 16:02:27.474410,2025-01-08 16:02:27.474410,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['486', '39568']","['486', '39568']",1,1,0,1,0,0,0
2025-01-08 16:02:27.474848,2025-01-08 16:02:27.474848,2025-01-08 16:02:27.474856,2025-01-08 16:02:27.474856,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['487', '33388']","['487', '33388']",1,1,0,1,0,0,0
2025-01-08 16:02:27.475253,2025-01-08 16:02:27.475253,2025-01-08 16:02:27.475261,2025-01-08 16:02:27.475261,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['48568', '488']","['48568', '488']",1,1,0,1,0,0,0
2025-01-08 16:02:27.475640,2025-01-08 16:02:27.475640,2025-01-08 16:02:27.475648,2025-01-08 16:02:27.475648,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['489', '47150']","['489', '47150']",1,1,0,1,0,0,0
2025-01-08 16:02:27.476169,2025-01-08 16:02:27.476169,2025-01-08 16:02:27.476175,2025-01-08 16:02:27.476175,6e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['490', '36728']","['490', '36728']",1,1,0,1,0,0,0
2025-01-08 16:02:27.476556,2025-01-08 16:02:27.476556,2025-01-08 16:02:27.476563,2025-01-08 16:02:27.476563,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['56214', '491']","['56214', '491']",1,1,0,1,0,0,0
2025-01-08 16:02:27.476938,2025-01-08 16:02:27.476938,2025-01-08 16:02:27.476946,2025-01-08 16:02:27.476946,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['32814', '492']","['32814', '492']",1,1,0,1,0,0,0
2025-01-08 16:02:27.477332,2025-01-08 16:02:27.477332,2025-01-08 16:02:27.477340,2025-01-08 16:02:27.477340,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['53686', '493']","['53686', '493']",1,1,0,1,0,0,0
2025-01-08 16:02:27.477729,2025-01-08 16:02:27.477729,2025-01-08 16:02:27.477736,2025-01-08 16:02:27.477736,7e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['45738', '494']","['45738', '494']",1,1,0,1,0,0,0
2025-01-08 16:02:27.478294,2025-01-08 16:02:27.478294,2025-01-08 16:02:27.478302,2025-01-08 16:02:27.478302,8e-06,"['172.31.0.2', '172.31.0.1']","['172.31.0.2', '172.31.0.1']","['46860', '495']","['495', '46860']",1,1,0,1,0,0,0
